X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,Y,group_type,cost
9,33,757.0,1.0,102006.0,65.0,0.0,1.0,29.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,33.0,2.0,0.0,4.0,1.0,3.0,0.0,2.0,23.0,33.0,10.0,3.0,4.0,24.0,0.0,9.0,-99999.0,3.0,14.0,17.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,19.0,0.0,9.0,狮子座,猴,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,22.32,22.32,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,6.8333330000000005,佛山市,0.0,1.0,1.0,0.0,-9999.0,2.0,0.0,1.0,0.4445176160684886,treatment3,0
16,16,379.0,1.0,102006.0,65.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,16.0,0.0,1.0,3.0,14.0,0.0,16.0,-99999.0,3.0,16.0,16.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,49.0,0.0,7.0,狮子座,马,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,39.68,39.68,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,8.166667,洛阳市,0.0,1.0,1.0,0.0,-9999.0,3.0,4.0,0.0,0.03292723081988805,control,0
5,5,551.0,0.0,102005.0,62.0,0.0,1.0,31.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,5.0,0.0,5.0,-99999.0,3.0,5.0,5.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,0.0,处女座,马,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,26.35,26.35,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,1.0,1.25,合肥市,0.0,1.0,1.0,1.0,-9999.0,1.0,1.0,0.0,0.03951267698386565,treatment4,0
0,29,877.0,1.0,102006.0,65.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,10.0,0.0,8.0,23.0,0.0,0.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,处女座,牛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,银川市,0.0795,0.0,8.0,2.0,玉溪市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,treatment1,0
0,1,24.0,1.0,102005.0,65.0,0.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,10.0,1.0,2.0,0.0,-99999.0,3.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,天秤座,猴,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,未知,-9999.0,0.0,3.0,0.5,沈阳市,0.0,1.0,2.0,0.0,7.0,-9999.0,-9999.0,-9999.0,0.09878169245966414,treatment4,0
11,177,577.0,1.0,102006.0,65.0,0.0,1.0,40.0,1.0,2.0,24.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,160.0,0.0,177.0,0.0,3.0,9.0,0.0,0.0,1.0,7.0,160.0,177.0,0.0,5.0,5.0,114.0,0.0,11.0,-99999.0,-1.0,34.0,50.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,29.76,0.0,11.0,双鱼座,鸡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,40.42,40.42,4.0,0.0,3.0,0.0,未知,-9999.0,0.0,4.0,29.04,平阳县,0.0,1.0,3.0,0.0,-9999.0,2.0,0.0,1.0,0.10273296015805071,treatment4,0
3,25,799.0,1.0,102005.0,65.0,0.0,0.0,33.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,25.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,25.0,0.0,0.0,7.0,17.0,0.0,3.0,-99999.0,3.0,3.0,3.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,10.0,0.0,3.0,水瓶座,龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.44,7.44,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,7.0,3.0,萍乡市,0.0,1.0,2.0,0.0,-9999.0,5.0,-9999.0,-9999.0,0.04939084622983207,treatment2,0
10,181,937.0,0.0,102005.0,62.0,0.0,1.0,31.0,0.0,32.0,97.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,180.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,0.0,171.0,181.0,10.0,2.0,4.0,137.0,0.0,10.0,-598.0,-1.0,13.0,13.0,-1.0,-1,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,604.0,21.5,9.0,0.0,天蝎座,马,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,1.2,0.0,24.8,24.8,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,5.35,酒泉市,0.0,1.0,1.0,0.0,-9999.0,2.0,0.0,0.0,0.057622653934804084,treatment1,0
5,6,377.0,1.0,102005.0,65.0,0.0,1.0,40.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,6.0,5.0,0.0,5.0,-99999.0,3.0,6.0,6.0,-1.0,-1,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,11.0,0.0,4.0,双鱼座,鸡,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,12.4,12.4,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,6.0,2.333333,洛阳市,0.0,1.0,2.0,0.0,-9999.0,7.0,0.0,1.0,0.1317089232795522,control,0
24,95,731.0,1.0,102005.0,65.0,0.0,1.0,32.0,0.0,1.0,78.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,7.0,0.0,4.0,0.0,67.0,0.0,95.0,0.0,1.0,5.0,6.0,6.0,7.0,4.0,67.0,95.0,10.0,4.0,5.0,74.0,0.0,24.0,-99999.0,3.0,48.0,55.0,-1.0,-1,-1.0,0.0,0.0,0.0,4.0,1.0,0.0,-1.0,57.5,0.0,24.0,处女座,蛇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,59.52,59.52,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,22.333333,长沙市,0.0,1.0,1.0,0.0,-9999.0,1.0,-9999.0,-9999.0,0.04115903852486006,treatment1,0
13,44,471.0,1.0,102005.0,65.0,0.0,1.0,28.0,0.0,3.0,54.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,44.0,1.0,0.0,6.0,5.0,0.0,0.0,2.0,31.0,44.0,10.0,3.0,5.0,30.0,0.0,13.0,-99999.0,3.0,23.0,30.0,-1.0,-1,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,-1.0,34.34,0.0,13.0,水瓶座,鸡,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,1.5,0.0,32.24,32.24,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,15.781667,呼和浩特市,0.0,1.0,1.0,0.0,-9999.0,1.0,5.0,0.0,0.06453737240698057,treatment4,0
7,7,24.0,0.0,102005.0,62.0,0.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,1.0,6.0,1.0,7.0,-99999.0,3.0,7.0,7.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,23.0,7.0,0.0,射手座,鼠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.36,17.36,4.0,0.0,2.0,0.0,未知,-9999.0,0.0,4.0,3.833333,沈阳市,0.0,1.0,3.0,0.0,7.0,2.0,-9999.0,-9999.0,0.2798814619690484,treatment4,0
2,3,477.0,1.0,102005.0,65.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,3.0,0.0,2.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,10.0,0.0,2.0,巨蟹座,兔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,2.0,鄂尔多斯市,0.0,1.0,1.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.39496213368455707,control,0
19,160,535.0,0.0,102006.0,62.0,0.0,0.0,35.0,0.0,6.0,22.0,1.0,0.0,5.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,137.0,0.0,160.0,0.0,0.0,1.0,5.0,9.0,5.0,0.0,4.0,137.0,160.0,10.0,3.0,5.0,100.0,0.0,19.0,-99999.0,-1.0,40.0,61.0,-1.0,-1,-1.0,0.0,0.0,0.0,4.0,3.0,0.0,-1.0,48.88,19.0,0.0,天秤座,虎,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,4.5,0.0,47.12,47.12,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,42.386666999999996,海阳市,0.0,2.0,1.0,0.0,-9999.0,1.0,0.0,0.0,0.09483042476127757,treatment3,0
6,33,536.0,1.0,102005.0,65.0,0.0,1.0,25.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,33.0,12.0,0.0,0.0,4.0,0.0,0.0,2.0,27.0,33.0,10.0,0.0,6.0,25.0,0.0,6.0,-50.0,3.0,12.0,13.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.92,0.0,6.0,射手座,鼠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.2,0.0,31.62,31.62,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,6.0,10.418334,高密市,0.0,1.0,1.0,0.0,-9999.0,3.0,-9999.0,-9999.0,0.03161014158709252,control,0
3,82,471.0,1.0,102005.0,65.0,0.0,0.0,28.0,0.0,4.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,79.0,1.0,81.0,12.0,0.0,0.0,1.0,0.0,2.0,0.0,79.0,82.0,6.0,0.0,6.0,66.0,1.0,3.0,-99999.0,3.0,10.0,15.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.6,1.0,2.0,金牛座,鸡,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,7.44,7.44,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,6.0,10.1,呼和浩特市,0.0,1.0,1.0,0.0,7.0,3.0,-9999.0,-9999.0,0.112940401712216,treatment1,0
15,28,757.0,10.0,102006.0,61.0,0.0,0.0,26.0,0.0,1.0,19.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,4.0,0.0,9.0,0.0,28.0,0.0,0.0,1.0,4.0,2.0,4.0,5.0,4.0,9.0,28.0,5.0,4.0,4.0,13.0,89.0,15.0,-15.0,3.0,26.0,27.0,-1.0,-1,-1.0,0.0,0.0,0.0,2.0,2.0,0.0,44.0,23.0,15.0,0.0,巨蟹座,猪,7.0,19.0,0.0,14.0,2.0,0.0,0.0,10.0,0.0,0.0,53.94,53.94,4.0,34.0,0.0,0.0,佛山市,0.0513,0.0,5.0,7.016667999999999,佛山市,0.0,1.0,1.0,0.0,1.0,2.0,-9999.0,-9999.0,0.0658544616397761,treatment2,0
5,5,771.0,1.0,102006.0,65.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,3.0,5.0,0.0,5.0,-99999.0,3.0,5.0,5.0,-1.0,-1,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,13.0,0.0,1.0,巨蟹座,猴,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.4,0.0,12.4,12.4,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,2.166667,宾阳县,0.0,1.0,3.0,0.0,-9999.0,5.0,4.0,0.0,0.0658544616397761,treatment2,0
48,124,731.0,1.0,102006.0,65.0,0.0,0.0,24.0,0.0,2.0,37.0,0.0,2.0,0.0,8.0,0.0,12.0,0.0,11.0,0.0,12.0,0.0,17.0,0.0,64.0,0.0,124.0,0.0,2.0,8.0,12.0,11.0,12.0,17.0,64.0,124.0,10.0,4.0,5.0,101.0,0.0,48.0,-99999.0,-1.0,88.0,91.0,-1.0,-1,-1.0,0.0,0.0,0.0,9.0,0.0,0.0,-1.0,187.0,0.0,48.0,水瓶座,牛,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,1.5,0.0,224.16,224.16,2.0,0.0,0.0,0.0,未知,-9999.0,1.0,4.0,49.616667,长沙市,0.0,1.0,1.0,0.0,-9999.0,1.0,4.0,0.0,0.16463615409944024,treatment2,0
0,0,552.0,1.0,102006.0,65.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-99999.0,-1.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,处女座,羊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,10.0,0.0,蚌埠市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.08231807704972012,treatment4,0
8,177,418.0,1.0,102005.0,65.0,0.0,0.0,24.0,0.0,0.0,21.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,164.0,4.0,164.0,13.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,168.0,177.0,10.0,3.0,4.0,122.0,0.0,8.0,-784.0,-1.0,11.0,11.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,16.0,0.0,8.0,巨蟹座,牛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,19.84,19.84,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,3.333333,阜新市,0.0,1.0,1.0,0.0,-9999.0,2.0,-9999.0,-9999.0,0.03292723081988805,treatment3,0
16,16,482.0,1.0,102006.0,65.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,16.0,8.0,5.0,5.0,14.0,0.0,16.0,-99999.0,3.0,16.0,16.0,-1.0,-1,-1.0,0.0,0.0,0.0,13.0,2.0,0.0,-1.0,35.86,0.0,16.0,处女座,蛇,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,1.5,0.0,39.68,39.68,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,5.0,5.976667,乌兰浩特市,0.0,1.0,2.0,0.0,-9999.0,1.0,-9999.0,-9999.0,0.032268686203490285,treatment1,0
11,50,379.0,1.0,102006.0,65.0,0.0,1.0,47.0,0.0,2.0,23.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,37.0,0.0,49.0,4.0,0.0,2.0,5.0,2.0,0.0,4.0,37.0,50.0,9.0,1.0,4.0,36.0,0.0,11.0,-99999.0,3.0,28.0,32.0,-1.0,-1,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,-1.0,42.0,0.0,10.0,白羊座,虎,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,1.5,0.0,27.28,27.28,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,21.75,洛阳市,0.0,1.0,2.0,0.0,-9999.0,2.0,4.0,0.0,0.03292723081988805,treatment3,0
2,101,883.0,1.0,102005.0,65.0,0.0,1.0,26.0,0.0,4.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,100.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,99.0,101.0,0.0,1.0,4.0,69.0,0.0,2.0,-99999.0,-1.0,5.0,57.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,2.0,金牛座,猪,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,22.906667000000002,临翔区,0.0,1.0,2.0,0.0,-9999.0,2.0,0.0,1.0,0.03292723081988805,control,0
46,207,593.0,10.0,102005.0,61.0,0.0,0.0,26.0,0.0,2.0,66.0,0.0,0.0,8.0,0.0,20.0,0.0,12.0,0.0,6.0,0.0,5.0,0.0,155.0,1.0,206.0,1.0,1.0,0.0,8.0,20.0,12.0,6.0,5.0,156.0,207.0,0.0,4.0,5.0,143.0,0.0,46.0,-99999.0,-1.0,64.0,87.0,-1.0,-1,-1.0,0.0,0.0,0.0,8.0,6.0,0.0,-1.0,100.0,46.0,0.0,白羊座,猪,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,114.08,114.08,2.0,0.0,0.0,0.0,未知,-9999.0,2.0,4.0,58.65,福安市,0.0,1.0,1.0,0.0,-9999.0,1.0,-9999.0,-9999.0,0.18933157721435626,control,0
1,90,754.0,1.0,102006.0,65.0,0.0,1.0,19.0,0.0,7.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.0,0.0,90.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,88.0,90.0,10.0,0.0,7.0,69.0,0.0,1.0,-99999.0,3.0,4.0,15.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,1.0,双鱼座,马,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.5,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,7.0,26.95,汕头市,0.0,1.0,1.0,0.0,-9999.0,5.0,-9999.0,-9999.0,0.0658544616397761,treatment2,0
4,13,435.0,0.0,102005.0,62.0,0.0,1.0,36.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,1.0,12.0,1.0,12.0,0.0,0.0,2.0,0.0,2.0,2.0,7.0,13.0,0.0,0.0,6.0,5.0,0.0,4.0,-99999.0,3.0,6.0,10.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,4.0,0.0,狮子座,牛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.92,9.92,4.0,0.0,0.0,0.0,未知,-9999.0,4.0,6.0,3.416667,梅河口市,0.0,1.0,1.0,0.0,-9999.0,3.0,2.0,1.0,0.054329930852815275,treatment3,0
16,124,376.0,0.0,102006.0,62.0,0.0,1.0,28.0,0.0,5.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,1.0,0.0,107.0,0.0,124.0,6.0,0.0,1.0,0.0,3.0,12.0,1.0,107.0,124.0,10.0,1.0,3.0,99.0,0.0,16.0,-654.0,-1.0,22.0,33.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,656.0,3.0,0.0,16.0,摩羯座,鸡,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.8,0.0,73.16,73.16,4.0,0.0,0.0,0.0,未知,-9999.0,1.0,3.0,12.666667,信阳市,0.0,1.0,1.0,0.0,-9999.0,2.0,4.0,0.0,0.14800790253539678,treatment1,0
2,4,370.0,1.0,102005.0,65.0,0.0,0.0,19.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,6.0,4.0,1.0,2.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,5.0,0.0,2.0,巨蟹座,马,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,4.96,4.96,4.0,0.0,0.0,0.0,成都市,0.4519,0.0,6.0,0.833333,永城市,0.0,1.0,2.0,0.0,10.0,7.0,-9999.0,-9999.0,0.08231807704972012,treatment2,0
4,33,311.0,0.0,102005.0,62.0,0.0,1.0,34.0,0.0,5.0,117.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,14.0,19.0,14.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,29.0,33.0,7.0,0.0,6.0,18.0,1.0,4.0,-99999.0,3.0,8.0,19.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.4,4.0,0.0,狮子座,兔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.92,9.92,4.0,0.0,0.0,0.0,未知,-9999.0,1.0,6.0,5.686667,石家庄市,0.0,1.0,2.0,0.0,7.0,3.0,-9999.0,-9999.0,0.035890681593677976,treatment1,0
11,13,791.0,1.0,102005.0,65.0,0.0,1.0,34.0,0.0,1.0,15.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,4.0,0.0,3.0,2.0,6.0,0.0,2.0,0.0,13.0,10.0,2.0,4.0,4.0,0.0,11.0,-99999.0,3.0,13.0,13.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,45.02,0.0,11.0,天秤座,兔,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,32.86,32.86,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,9.9,南昌市,0.0,1.0,1.0,0.0,-9999.0,3.0,-9999.0,-9999.0,0.11063549555482383,control,0
4,36,754.0,1.0,102005.0,65.0,0.0,0.0,48.0,0.0,3.0,22.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,36.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,32.0,36.0,10.0,1.0,3.0,30.0,0.0,4.0,-99999.0,3.0,10.0,13.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,11.0,0.0,4.0,双鱼座,牛,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,9.92,9.92,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,8.25,汕头市,0.0,1.0,1.0,0.0,-9999.0,2.0,-9999.0,-9999.0,0.04939084622983207,treatment2,0
6,135,379.0,0.0,102005.0,62.0,0.0,1.0,30.0,0.0,36.0,71.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,42.0,84.0,51.0,84.0,5.0,0.0,2.0,2.0,1.0,1.0,3.0,126.0,135.0,6.0,1.0,4.0,124.0,2.0,6.0,-99999.0,-1.0,22.0,38.0,-1.0,-1,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,12.0,6.0,0.0,水瓶座,羊,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,14.88,14.88,4.0,0.0,0.0,0.0,洛阳市,0.0437,14.0,3.0,12.731667,洛阳市,0.0,1.0,1.0,0.0,3.0,2.0,-9999.0,-9999.0,0.03292723081988805,treatment1,0
1,1,536.0,1.0,102005.0,65.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-99999.0,3.0,1.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,1.0,射手座,猴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,1.0,0.333333,高密市,0.0,1.0,1.0,0.0,-9999.0,8.0,-9999.0,-9999.0,0.0658544616397761,treatment3,0
